"","add_to_cart_order","reordered","order_number","order_dow","order_hour_of_day","days_since_prior_order","aisle_id","department_id"
"24519",7,1,8,4,15,23,24,4
"24520",1,1,100,1,13,3,24,4
"24521",2,1,17,4,10,7,24,4
"24522",1,1,9,6,10,7,24,4
"24523",11,1,32,1,20,15,24,4
"24524",11,0,12,0,15,30,24,4
"24525",1,1,5,5,13,8,24,4
"24526",5,1,70,5,13,3,24,4
"24527",2,1,4,6,13,27,24,4
"24528",1,1,15,5,12,20,24,4
"24529",9,1,100,0,18,3,24,4
"24530",10,1,31,0,10,13,24,4
"24531",2,1,84,0,21,3,24,4
"24532",5,1,6,3,18,8,24,4
"24533",18,1,16,0,15,14,24,4
"24534",9,1,11,4,7,30,24,4
"24535",6,1,11,1,19,20,24,4
"24536",1,0,11,5,13,30,24,4
"24537",5,1,24,4,17,30,24,4
"24538",15,1,66,5,11,5,24,4
"24539",8,1,9,1,10,30,24,4
"24540",1,1,5,1,17,30,24,4
"24541",1,1,47,2,17,6,24,4
"24542",12,1,17,1,16,8,24,4
"24543",2,1,14,2,9,23,24,4
"24544",9,1,8,5,16,5,24,4
"24545",1,0,15,1,22,29,24,4
"24546",2,1,26,0,8,7,24,4
"24547",2,1,6,6,18,14,24,4
"24548",2,1,12,3,17,30,24,4
"24549",1,1,100,2,7,4,24,4
"24550",2,1,8,0,11,7,24,4
"24551",3,1,7,0,7,22,24,4
"24552",9,1,6,5,11,30,24,4
"24553",1,1,8,3,17,6,24,4
"24554",5,1,4,0,11,30,24,4
"24555",1,1,5,1,7,16,24,4
"24556",8,1,7,1,11,30,24,4
"24557",1,1,35,6,8,11,24,4
"24558",1,0,6,6,21,30,24,4
"24559",1,1,8,1,22,28,24,4
"24560",3,0,4,6,14,17,24,4
"24561",1,1,46,0,17,7,24,4
"24562",15,1,31,0,12,23,24,4
"24563",1,1,9,0,18,22,24,4
"24564",3,1,6,3,15,11,24,4
"24565",9,0,7,2,13,7,24,4
"24566",4,1,100,0,17,2,24,4
"24567",1,1,46,3,12,6,24,4
"24568",3,1,29,0,14,5,24,4
"24569",4,1,23,6,22,7,24,4
"24570",1,1,28,3,16,12,24,4
"24571",4,1,100,6,14,4,24,4
"24572",1,1,8,1,9,7,24,4
"24573",6,1,94,5,14,3,24,4
"24574",1,1,14,6,15,15,24,4
"24575",1,1,23,6,17,28,24,4
"24576",4,1,27,2,21,19,24,4
"24577",13,0,7,1,8,30,24,4
"24578",7,1,13,0,8,6,24,4
"24579",5,1,4,0,20,20,24,4
"24580",4,1,32,0,16,15,24,4
"24581",4,1,7,5,16,16,24,4
"24582",2,1,5,1,14,17,24,4
"24583",1,1,8,5,13,30,24,4
"24584",3,1,6,4,0,8,24,4
"24585",5,1,7,0,9,11,24,4
"24586",5,1,8,5,14,0,24,4
"24587",2,1,37,5,16,13,24,4
"24588",19,0,30,2,15,30,24,4
"24589",12,1,5,2,8,21,24,4
"24590",3,1,100,5,10,2,24,4
"24591",16,1,4,4,13,30,24,4
"24592",1,1,13,0,12,3,24,4
"24593",4,1,5,0,20,30,24,4
"24594",4,1,12,4,10,5,24,4
"24595",7,1,100,3,16,1,24,4
"24596",14,1,7,0,16,30,24,4
"24597",2,1,43,0,15,8,24,4
"24598",6,0,39,4,11,18,24,4
"24599",11,1,4,2,12,30,24,4
"24600",1,0,27,1,18,11,24,4
"24601",3,0,19,1,13,6,24,4
"24602",3,1,23,0,16,3,24,4
"24603",6,1,7,5,11,30,24,4
"24604",2,0,4,6,10,30,24,4
"24605",7,0,5,4,13,23,24,4
"24606",5,1,4,3,10,30,24,4
"24607",1,1,13,6,9,13,24,4
"24608",11,1,41,2,13,5,24,4
"24609",6,1,49,5,14,2,24,4
"24610",1,1,7,0,12,14,24,4
"24611",9,1,4,2,15,8,24,4
"24612",4,1,79,0,18,3,24,4
"24613",2,1,12,6,16,12,24,4
"24614",2,1,7,3,13,28,24,4
"24615",3,1,34,5,20,13,24,4
"24616",2,1,34,6,12,10,24,4
"24617",1,1,46,0,18,7,24,4
"24618",3,1,78,0,14,7,24,4
"24619",6,1,10,5,10,8,24,4
"24620",4,1,5,6,19,6,24,4
"24621",10,1,6,5,12,30,24,4
"24622",3,1,27,3,15,9,24,4
"24623",1,1,5,3,6,15,24,4
"24624",5,1,9,2,17,30,24,4
"24625",2,1,5,4,15,30,24,4
"24626",2,1,62,3,10,7,24,4
"24627",2,1,58,6,19,4,24,4
"24628",2,1,20,4,17,7,24,4
"24629",10,1,4,1,13,30,24,4
"24630",37,1,28,6,10,20,24,4
"24631",8,1,9,6,10,6,24,4
"24632",6,1,30,0,13,13,24,4
"24633",2,1,5,0,11,28,24,4
"24634",1,1,25,6,21,13,24,4
"24635",6,1,4,4,10,30,24,4
"24636",5,0,8,4,17,9,24,4
"24637",8,1,5,0,17,21,24,4
"24638",20,0,6,2,14,30,24,4
"24639",5,1,13,3,8,7,24,4
"24640",3,1,53,2,18,8,24,4
"24641",5,1,8,5,11,10,24,4
"24642",3,1,28,0,14,5,24,4
"24643",2,1,75,0,12,6,24,4
"24644",2,1,10,3,11,30,24,4
"24645",1,1,9,3,3,3,24,4
"24646",1,1,100,5,16,5,24,4
"24647",3,1,39,1,11,1,24,4
"24648",1,1,44,4,17,17,24,4
"24649",2,1,35,4,11,11,24,4
"24650",2,1,4,0,17,14,24,4
"24651",1,1,22,0,12,1,24,4
"24652",2,1,26,0,8,6,24,4
"24653",2,1,45,4,18,2,24,4
"24654",1,1,11,0,18,0,24,4
"24655",3,1,8,0,15,21,24,4
"24656",6,1,7,3,18,15,24,4
"24657",7,1,6,4,12,30,24,4
"24658",8,1,73,3,13,4,24,4
"24659",9,1,5,0,12,30,24,4
"24660",6,0,6,3,17,30,24,4
"24661",3,1,20,3,20,5,24,4
"24662",3,1,6,6,11,30,24,4
"24663",1,1,7,6,17,30,24,4
"24664",1,1,16,5,1,11,24,4
"24665",10,0,9,3,10,8,24,4
"24666",8,1,4,0,8,30,24,4
"24667",2,1,6,5,16,30,24,4
"24668",1,1,7,1,17,6,24,4
"24669",1,0,10,3,12,30,24,4
"24670",2,1,9,0,11,20,24,4
"24671",2,1,22,2,21,7,24,4
"24672",4,1,16,0,19,27,24,4
"24673",1,1,59,5,11,2,24,4
"24674",3,1,29,1,7,30,24,4
"24675",8,0,13,3,11,8,24,4
"24676",1,1,16,3,17,13,24,4
"24677",5,1,7,2,15,8,24,4
"24678",6,0,6,1,11,30,24,4
"24679",1,1,10,2,19,6,24,4
"24680",2,1,12,1,7,30,24,4
"24681",1,1,21,2,14,8,24,4
"24682",9,1,5,1,17,30,24,4
"24683",1,1,12,0,16,7,24,4
"24684",3,1,17,2,13,30,24,4
"24685",3,1,28,2,7,6,24,4
"24686",1,1,7,0,16,30,24,4
"24687",3,0,7,5,9,5,24,4
"24688",9,0,9,0,14,30,24,4
"24689",1,1,7,1,9,15,24,4
"24690",4,1,36,3,13,12,24,4
"24691",1,1,33,4,17,7,24,4
"24692",1,1,46,1,11,6,24,4
"24693",1,1,6,4,10,10,24,4
"24694",3,1,15,4,23,20,24,4
"24695",2,0,17,2,18,5,24,4
"24696",2,1,55,3,8,7,24,4
"24697",3,1,4,3,10,30,24,4
"24698",6,1,28,0,16,24,24,4
"24699",3,1,16,5,20,5,24,4
"24700",4,0,10,5,12,30,24,4
"24701",1,1,46,1,17,9,24,4
"24702",19,1,10,5,21,6,24,4
"24703",5,1,15,2,12,6,24,4
"24704",6,1,6,0,20,6,24,4
"24705",3,1,9,6,16,14,24,4
"24706",4,1,5,6,23,7,24,4
"24707",2,0,4,1,17,18,24,4
"24708",1,1,7,6,11,5,24,4
"24709",1,1,46,1,14,6,24,4
"24710",1,1,5,3,12,30,24,4
"24711",3,1,17,5,11,30,24,4
"24712",1,1,5,5,10,29,24,4
"24713",1,1,7,0,16,15,24,4
"24714",18,1,41,5,7,3,24,4
"24715",1,1,47,0,15,7,24,4
"24716",1,1,8,2,11,15,24,4
"24717",19,0,4,3,16,27,24,4
"24718",5,1,22,1,3,2,24,4
"24719",3,1,7,0,13,14,24,4
"24720",5,1,9,6,16,7,24,4
"24721",1,1,13,1,17,25,24,4
"24722",4,1,8,3,10,30,24,4
"24723",4,1,21,2,9,12,24,4
"24724",2,1,61,4,20,4,24,4
"24725",4,1,27,3,16,5,24,4
"24726",3,1,4,0,12,9,24,4
"24727",26,1,7,2,15,30,24,4
"24728",6,1,18,3,9,12,24,4
"24729",3,1,53,2,17,8,24,4
"24730",3,1,13,5,11,30,24,4
"24731",2,0,4,2,14,30,24,4
"24732",7,1,9,2,21,4,24,4
"24733",1,1,8,4,17,17,24,4
"24734",3,1,5,0,13,7,24,4
"24735",3,1,10,5,17,26,24,4
"24736",5,1,22,1,11,10,24,4
"24737",6,1,4,0,17,16,24,4
"24738",3,1,6,5,12,30,24,4
"24739",1,1,19,0,13,7,24,4
"24740",3,1,21,3,17,5,24,4
"24741",2,1,4,3,14,30,24,4
"24742",23,1,20,3,16,22,24,4
"24743",2,1,8,0,12,7,24,4
"24744",4,1,31,3,9,17,24,4
"24745",1,0,4,6,21,30,24,4
"24746",3,1,36,5,11,12,24,4
"24747",9,0,5,5,14,30,24,4
"24748",2,1,11,4,11,30,24,4
"24749",1,1,6,6,21,30,92,18
"24750",3,0,5,0,15,11,42,1
"24751",2,1,8,0,20,30,42,1
"24752",22,0,5,6,10,5,72,13
"24753",6,0,15,0,9,8,3,19
"24754",19,1,6,0,20,7,3,19
"24755",7,0,21,6,12,14,3,19
"24756",8,1,27,0,12,6,3,19
"24757",4,0,9,1,9,30,3,19
"24758",2,1,17,5,17,6,3,19
"24759",5,0,14,4,12,7,21,16
"24760",2,0,4,2,10,6,122,12
"24761",1,0,6,0,16,30,122,12
"24762",2,0,4,4,11,30,122,12
"24763",8,0,18,3,15,5,122,12
"24764",4,1,6,1,14,21,122,12
"24765",6,1,15,6,19,30,122,12
"24766",3,0,5,5,1,14,122,12
"24767",13,1,9,5,20,21,122,12
"24768",8,1,79,0,8,6,122,12
"24769",5,1,45,3,16,13,122,12
"24770",10,0,5,0,11,28,122,12
"24771",10,1,16,6,8,14,122,12
"24772",3,1,5,6,16,20,122,12
"24773",1,1,14,2,22,30,122,12
"24774",26,0,5,0,14,8,122,12
"24775",13,1,17,4,20,22,122,12
"24776",5,1,56,3,20,3,122,12
"24777",2,1,75,3,17,6,122,12
"24778",13,1,7,1,12,30,122,12
"24779",20,1,41,0,11,17,122,12
"24780",9,1,16,6,14,6,122,12
"24781",13,0,4,0,10,30,122,12
"24782",3,1,7,6,16,18,122,12
"24783",3,0,13,1,17,25,122,12
"24784",20,1,32,5,22,9,122,12
"24785",6,1,6,0,11,30,122,12
"24786",19,1,17,2,11,10,122,12
"24787",1,1,5,3,17,9,122,12
"24788",6,1,10,3,12,6,122,12
"24789",6,0,11,2,0,27,122,12
"24790",6,1,4,0,11,9,122,12
"24791",2,1,20,3,15,20,122,12
"24792",6,1,32,1,9,17,122,12
"24793",4,1,4,5,14,28,122,12
"24794",1,0,5,0,5,12,122,12
"24795",10,0,12,0,10,4,122,12
"24796",1,1,14,4,17,4,122,12
"24797",13,0,10,4,17,21,122,12
"24798",2,1,38,5,10,2,122,12
"24799",3,1,15,1,8,15,122,12
"24800",13,0,16,3,14,22,122,12
"24801",14,1,7,3,12,30,122,12
"24802",3,1,10,3,20,30,122,12
"24803",15,1,51,6,18,4,122,12
"24804",1,1,4,4,15,30,122,12
"24805",5,1,16,6,21,7,122,12
"24806",7,1,15,0,15,20,122,12
"24807",5,0,20,0,13,30,122,12
"24808",4,0,4,5,14,6,122,12
"24809",13,0,9,1,7,30,122,12
"24810",17,1,6,6,13,15,122,12
"24811",1,0,4,3,15,16,122,12
"24812",15,1,6,5,15,30,114,17
"24813",7,1,4,1,13,30,53,16
"24814",15,0,6,5,17,30,53,16
"24815",15,1,9,0,14,30,53,16
"24816",8,1,11,1,10,10,53,16
"24817",13,1,29,2,15,5,53,16
"24818",4,1,22,3,20,16,53,16
"24819",6,1,4,6,17,30,53,16
"24820",4,0,13,6,16,5,104,13
"24821",18,0,4,6,9,30,104,13
"24822",4,1,5,2,16,7,104,13
"24823",8,1,8,0,15,19,104,13
"24824",7,1,10,3,20,30,104,13
"24825",1,0,15,6,19,30,104,13
"24826",12,0,9,2,10,6,104,13
"24827",8,1,42,0,15,7,104,13
"24828",5,0,15,0,11,13,104,13
"24829",4,0,5,5,20,28,104,13
"24830",5,0,11,5,15,30,104,13
"24831",13,1,8,4,15,30,38,1
"24832",2,1,7,5,14,7,24,4
"24833",3,1,34,5,17,30,91,16
"24834",4,1,11,1,10,20,91,16
"24835",13,0,30,2,15,30,114,17
"24836",4,0,4,1,8,30,19,13
"24837",11,1,12,3,13,1,84,16
"24838",9,0,4,4,10,30,84,16
"24839",9,1,34,4,19,3,84,16
"24840",1,1,7,2,17,14,84,16
"24841",15,1,10,0,17,13,84,16
"24842",15,1,35,2,8,8,84,16
"24843",14,1,4,0,14,8,84,16
"24844",13,0,14,3,18,4,84,16
"24845",1,1,20,0,17,5,84,16
"24846",2,0,10,0,15,8,84,16
"24847",9,1,9,3,13,30,84,16
"24848",3,1,17,3,9,14,84,16
"24849",54,1,27,1,19,6,56,18
"24850",12,1,9,6,18,30,117,19
"24851",5,0,4,4,12,5,117,19
"24852",10,0,21,3,14,6,117,19
"24853",17,0,5,0,11,21,104,13
"24854",24,0,38,2,12,9,104,13
"24855",6,0,7,1,14,19,104,13
"24856",16,1,100,0,8,3,104,13
"24857",6,0,4,5,14,25,104,13
"24858",28,0,5,0,16,30,104,13
"24859",8,1,23,1,12,7,120,16
"24860",7,0,25,4,8,5,104,13
"24861",4,1,5,1,13,7,86,16
"24862",7,1,27,1,14,30,86,16
"24863",3,1,13,0,16,13,86,16
"24864",1,0,4,5,13,30,86,16
"24865",11,1,5,0,10,28,86,16
"24866",16,0,4,6,14,30,86,16
"24867",6,0,22,6,14,10,86,16
"24868",1,1,7,1,13,24,86,16
"24869",2,1,38,0,17,16,115,7
"24870",2,1,5,0,19,14,115,7
"24871",2,1,100,1,13,3,115,7
"24872",1,1,4,2,15,6,115,7
"24873",3,0,13,3,16,2,115,7
"24874",5,1,5,2,7,30,115,7
"24875",1,1,6,1,13,7,115,7
"24876",2,1,46,0,9,30,115,7
"24877",6,0,5,1,20,30,115,7
"24878",2,1,9,4,6,8,84,16
"24879",5,1,4,3,9,3,84,16
"24880",3,1,6,0,15,30,84,16
"24881",2,1,56,6,15,6,84,16
"24882",10,1,4,6,14,30,84,16
"24883",12,0,20,2,13,30,84,16
"24884",4,1,28,2,10,8,84,16
"24885",2,1,86,5,10,3,84,16
"24886",11,1,60,6,17,6,84,16
"24887",10,1,13,3,8,9,84,16
"24888",2,1,38,6,15,22,84,16
"24889",1,1,11,3,12,7,84,16
"24890",2,1,4,4,14,13,84,16
"24891",3,1,9,4,18,22,84,16
"24892",1,1,13,2,15,14,84,16
"24893",3,1,21,0,10,27,84,16
"24894",1,1,27,4,17,16,84,16
"24895",3,1,4,1,12,30,84,16
"24896",3,1,15,2,13,27,84,16
"24897",12,1,13,6,18,5,84,16
"24898",7,1,7,5,11,30,84,16
"24899",7,1,6,1,11,30,84,16
"24900",13,1,6,3,7,5,84,16
"24901",19,1,13,0,13,30,84,16
"24902",3,1,6,0,16,19,84,16
"24903",16,1,29,0,19,5,84,16
"24904",8,1,46,6,20,13,84,16
"24905",2,1,18,0,22,4,84,16
"24906",5,1,15,1,9,30,84,16
"24907",1,1,16,5,15,0,84,16
"24908",10,1,23,4,19,23,94,7
"24909",5,1,38,6,14,5,94,7
"24910",7,0,18,6,16,30,94,7
"24911",6,1,100,0,18,3,112,3
"24912",14,1,9,6,17,3,112,3
"24913",1,1,9,0,15,29,112,3
"24914",2,1,100,3,16,1,112,3
"24915",30,0,8,6,7,6,112,3
"24916",26,1,7,4,11,18,61,19
"24917",8,1,26,2,18,8,61,19
"24918",7,1,8,3,13,30,61,19
"24919",1,0,10,4,9,29,61,19
"24920",2,0,8,4,18,30,61,19
"24921",21,0,17,5,13,25,3,19
"24922",4,1,10,3,9,23,98,7
"24923",2,1,5,6,17,30,98,7
"24924",6,0,5,4,8,30,98,7
"24925",1,1,9,2,18,23,98,7
"24926",5,1,4,0,13,30,98,7
"24927",1,0,4,6,9,27,98,7
"24928",5,1,15,2,20,30,98,7
"24929",6,1,14,0,20,21,98,7
"24930",3,1,8,5,16,11,98,7
"24931",4,1,16,4,21,26,98,7
"24932",2,0,6,3,19,9,98,7
"24933",5,1,21,1,9,21,98,7
"24934",4,0,5,4,15,30,98,7
"24935",4,1,4,5,14,30,98,7
"24936",5,0,21,3,14,6,116,1
"24937",7,0,6,0,15,3,9,9
"24938",1,1,11,5,11,4,120,16
"24939",2,1,68,5,12,4,120,16
"24940",10,1,21,0,16,6,120,16
"24941",12,1,15,2,16,12,120,16
"24942",12,0,6,6,18,19,120,16
"24943",6,1,8,3,18,17,120,16
"24944",13,0,6,1,15,30,120,16
"24945",1,1,5,0,12,21,120,16
"24946",6,1,39,0,10,30,120,16
"24947",2,1,5,1,10,30,120,16
"24948",4,1,5,5,18,17,120,16
"24949",5,1,6,5,17,30,120,16
"24950",8,0,15,5,9,18,120,16
"24951",7,1,5,2,14,30,120,16
"24952",4,1,33,5,14,9,120,16
"24953",5,1,8,0,13,3,120,16
"24954",5,0,9,3,7,5,120,16
"24955",23,1,18,1,8,30,120,16
"24956",14,0,22,3,10,15,120,16
"24957",1,0,11,3,13,6,120,16
"24958",6,1,9,0,17,16,120,16
"24959",10,0,10,0,11,21,120,16
"24960",2,0,4,3,16,30,120,16
"24961",13,0,6,4,17,1,120,16
"24962",6,0,7,5,11,30,120,16
"24963",1,1,13,6,10,13,120,16
"24964",3,0,4,5,14,8,120,16
"24965",6,0,12,3,14,15,120,16
"24966",1,1,30,4,11,13,120,16
"24967",23,1,23,6,23,7,120,16
"24968",23,0,6,1,10,30,120,16
"24969",2,1,22,6,17,30,120,16
"24970",3,0,5,3,18,18,75,17
"24971",4,0,15,5,17,27,75,17
"24972",5,0,29,0,17,20,20,11
"24973",2,1,9,6,11,11,120,16
"24974",3,1,7,3,13,8,120,16
"24975",20,1,20,4,10,7,120,16
"24976",10,1,6,3,12,30,120,16
"24977",1,0,27,3,16,7,120,16
"24978",18,1,24,0,11,9,25,11
"24979",4,1,40,4,11,6,25,11
"24980",1,1,7,4,18,30,25,11
"24981",1,0,7,1,11,7,19,13
"24982",4,0,6,0,18,6,19,13
"24983",28,1,41,0,11,17,19,13
"24984",5,1,4,5,14,7,107,19
"24985",1,0,9,1,19,7,84,16
"24986",2,1,16,3,15,22,84,16
"24987",4,0,13,6,17,12,84,16
"24988",14,0,12,5,12,29,84,16
"24989",1,0,15,1,15,9,123,4
"24990",6,1,4,5,17,10,123,4
"24991",2,1,4,6,23,6,123,4
"24992",9,1,5,1,13,30,123,4
"24993",8,0,6,1,16,4,123,4
"24994",5,1,29,5,6,24,123,4
"24995",7,0,28,2,13,16,83,4
"24996",8,0,17,5,9,21,83,4
"24997",13,0,22,0,9,11,83,4
"24998",1,1,15,6,10,14,31,7
"24999",7,1,10,2,15,19,31,7
"25000",3,1,42,0,16,2,31,7
"25001",2,1,4,2,10,17,31,7
"25002",14,0,6,0,19,4,31,7
"25003",1,1,11,1,20,5,31,7
"25004",6,1,16,0,16,30,31,7
"25005",14,0,4,2,15,30,31,7
"25006",5,1,9,6,16,22,31,7
"25007",5,1,11,0,21,4,31,7
"25008",5,0,6,6,22,20,31,7
"25009",2,1,6,0,12,7,31,7
"25010",3,0,24,4,13,7,31,7
"25011",17,0,19,1,18,30,31,7
"25012",24,0,21,6,11,12,31,7
"25013",5,0,16,0,18,7,31,7
"25014",5,1,9,3,16,13,31,7
"25015",10,0,42,6,14,6,31,7
"25016",3,0,28,4,8,11,31,7
"25017",5,0,38,1,10,7,31,7
"25018",4,1,16,1,13,25,31,7
"25019",11,0,8,1,19,30,31,7
"25020",19,1,16,6,16,8,31,7
"25021",2,0,4,3,13,1,31,7
"25022",1,1,5,0,13,23,31,7
"25023",2,0,5,2,16,30,31,7
"25024",5,1,7,6,18,0,75,17
"25025",2,1,36,3,10,4,81,15
"25026",3,1,21,5,17,23,81,15
"25027",7,0,4,0,14,28,81,15
"25028",8,0,20,0,15,30,81,15
"25029",4,0,4,4,19,30,81,15
"25030",17,0,4,1,13,30,81,15
"25031",3,1,7,1,7,30,81,15
"25032",1,1,14,1,13,30,78,19
"25033",2,1,29,1,16,12,78,19
"25034",4,0,5,2,14,30,11,11
"25035",9,0,19,0,15,30,120,16
"25036",10,1,11,1,18,30,75,17
"25037",7,0,7,0,17,7,133,11
"25038",21,1,21,0,16,4,116,1
"25039",16,1,13,5,8,19,52,1
"25040",6,1,9,3,14,10,57,14
"25041",6,1,15,0,13,23,57,14
"25042",5,0,7,5,9,4,130,14
"25043",3,1,15,6,19,30,21,16
"25044",23,1,6,5,15,30,21,16
"25045",2,1,7,6,15,30,38,1
"25046",1,0,5,5,14,25,100,21
"25047",36,0,6,6,15,21,100,21
"25048",2,0,13,2,22,25,100,21
"25049",20,0,17,2,13,18,100,21
"25050",17,1,27,5,16,11,100,21
"25051",23,1,6,0,15,14,100,21
"25052",6,0,14,6,19,13,10,17
"25053",25,1,33,2,11,15,50,19
"25054",12,1,17,6,19,30,50,19
"25055",11,1,8,0,15,19,50,19
"25056",1,1,17,0,22,14,120,16
"25057",5,1,9,1,12,15,120,16
"25058",20,1,55,2,15,7,120,16
"25059",8,1,22,1,14,10,120,16
"25060",2,1,11,1,21,15,120,16
"25061",1,1,4,2,8,15,120,16
"25062",9,1,62,3,10,6,120,16
"25063",5,1,5,5,15,13,120,16
"25064",9,0,7,2,8,9,120,16
"25065",3,0,17,0,15,8,31,7
"25066",3,1,8,1,10,23,31,7
"25067",8,1,5,6,17,27,31,7
"25068",2,0,6,1,16,2,87,17
"25069",1,1,26,0,17,6,87,17
"25070",7,0,9,4,13,16,87,17
"25071",1,0,15,4,12,2,87,17
"25072",4,1,8,6,13,6,114,17
"25073",10,0,15,1,18,11,114,17
"25074",7,0,6,3,6,5,44,11
"25075",8,0,7,4,13,14,44,11
"25076",7,0,4,6,10,30,37,1
"25077",2,1,67,2,16,5,56,18
"25078",2,1,11,2,17,30,116,1
"25079",1,1,5,0,10,30,116,1
"25080",25,0,4,0,17,4,116,1
"25081",2,1,12,0,10,30,116,1
"25082",5,1,9,3,23,23,116,1
"25083",2,1,51,1,12,30,107,19
"25084",3,1,16,2,19,2,107,19
"25085",1,1,11,4,12,30,107,19
"25086",15,1,10,4,17,13,107,19
"25087",17,1,12,2,22,14,107,19
"25088",11,0,5,2,14,30,107,19
"25089",7,1,36,0,17,25,107,19
"25090",14,0,6,2,8,7,107,19
"25091",6,0,11,5,15,10,107,19
"25092",16,0,8,3,15,6,107,19
"25093",16,1,4,5,14,17,107,19
"25094",9,0,4,6,7,19,107,19
"25095",4,1,23,0,9,14,107,19
"25096",5,0,4,4,12,16,107,19
"25097",18,1,10,2,11,30,107,19
"25098",12,1,13,1,10,30,107,19
"25099",16,1,31,2,23,7,107,19
"25100",15,1,8,0,10,30,107,19
"25101",1,1,24,5,18,30,107,19
"25102",18,1,28,1,18,7,107,19
"25103",5,1,6,1,17,30,107,19
"25104",2,0,6,2,19,7,107,19
"25105",7,1,7,3,14,30,107,19
"25106",13,0,4,0,9,14,107,19
"25107",10,1,27,3,17,9,107,19
"25108",14,1,17,1,10,16,107,19
"25109",4,1,10,3,12,14,107,19
"25110",18,0,4,1,13,30,107,19
"25111",7,1,8,5,13,17,107,19
"25112",32,0,4,4,11,30,107,19
"25113",18,1,76,5,14,3,107,19
"25114",10,1,8,5,11,10,107,19
"25115",12,1,55,3,8,7,107,19
"25116",20,0,4,0,16,7,107,19
"25117",3,0,5,3,9,30,107,19
"25118",6,1,9,6,18,30,107,19
"25119",3,0,12,5,10,30,107,19
"25120",7,1,9,0,10,30,116,1
"25121",2,1,18,6,15,30,106,12
"25122",21,1,25,0,12,6,106,12
"25123",4,1,6,1,17,12,106,12
"25124",6,0,6,2,21,15,106,12
"25125",4,0,11,5,7,30,53,16
"25126",18,0,18,6,18,30,53,16
"25127",2,1,35,3,9,30,53,16
"25128",5,0,20,1,16,17,38,1
"25129",7,0,7,6,12,30,21,16
"25130",14,1,14,3,10,4,21,16
"25131",22,0,11,6,16,15,21,16
"25132",4,0,5,6,9,6,104,13
"25133",8,0,8,3,19,30,104,13
"25134",7,0,10,6,19,17,69,15
"25135",5,1,15,6,10,7,69,15
"25136",3,1,18,6,11,30,67,20
"25137",7,0,8,4,14,4,67,20
"25138",3,1,9,0,11,22,67,20
"25139",6,1,29,4,10,0,2,16
"25140",3,0,8,1,10,4,2,16
"25141",1,1,9,6,12,9,2,16
"25142",9,1,5,1,10,5,2,16
"25143",7,0,15,1,10,30,2,16
"25144",6,0,26,2,13,6,2,16
"25145",11,1,13,3,22,8,2,16
"25146",10,1,4,4,10,8,2,16
"25147",14,1,16,2,11,0,2,16
"25148",3,0,28,5,13,7,2,16
"25149",2,1,9,5,12,6,2,16
"25150",15,0,5,3,22,30,2,16
"25151",14,1,49,0,14,7,2,16
"25152",6,1,5,0,16,30,2,16
"25153",3,0,4,2,13,30,2,16
"25154",3,1,17,6,6,2,2,16
"25155",3,0,4,4,11,3,2,16
"25156",12,1,8,5,13,9,2,16
"25157",8,0,4,2,7,17,2,16
"25158",7,0,22,5,15,3,2,16
"25159",3,1,14,2,4,15,2,16
"25160",10,0,4,5,14,10,2,16
"25161",12,0,39,0,10,8,109,11
"25162",27,0,10,5,9,7,37,1
"25163",17,0,6,4,15,1,118,11
"25164",18,0,8,4,13,30,105,13
"25165",20,1,11,6,16,15,105,13
"25166",6,0,7,1,12,30,105,13
"25167",7,1,4,3,17,30,105,13
"25168",10,0,12,4,12,30,105,13
"25169",1,1,8,4,13,12,45,19
"25170",9,0,96,0,9,1,45,19
"25171",8,1,15,1,9,8,45,19
"25172",7,0,11,1,10,19,45,19
"25173",3,1,17,2,9,13,45,19
"25174",2,0,5,0,10,30,45,19
"25175",1,1,8,1,13,30,45,19
"25176",4,0,6,3,13,22,45,19
"25177",5,0,6,3,8,30,45,19
"25178",13,1,40,3,8,9,45,19
"25179",5,1,54,1,9,8,45,19
"25180",4,1,37,4,10,3,45,19
"25181",7,1,21,6,17,13,45,19
"25182",5,1,9,2,15,30,45,19
"25183",1,1,12,3,10,5,45,19
"25184",1,1,10,4,20,30,45,19
"25185",8,1,5,3,12,30,45,19
"25186",5,1,25,2,7,15,45,19
"25187",4,1,15,5,13,9,45,19
"25188",1,1,8,1,14,7,45,19
"25189",1,1,4,0,12,28,45,19
"25190",1,1,4,6,10,2,45,19
"25191",3,1,18,0,14,7,3,19
"25192",4,1,8,5,8,30,3,19
"25193",26,1,12,6,15,30,105,13
"25194",4,1,7,6,17,30,105,13
"25195",3,0,6,6,13,20,105,13
"25196",12,1,12,4,10,5,105,13
"25197",12,0,32,1,14,8,105,13
"25198",5,1,19,2,18,7,105,13
"25199",18,1,12,1,16,18,105,13
"25200",23,1,34,6,9,8,105,13
"25201",13,0,8,6,11,30,105,13
"25202",20,1,11,0,10,7,105,13
"25203",3,1,50,0,23,8,105,13
"25204",34,1,4,5,12,19,105,13
"25205",8,0,4,5,7,30,105,13
"25206",2,1,25,5,17,8,105,13
"25207",14,1,10,1,9,30,105,13
"25208",7,1,21,5,16,9,105,13
"25209",9,1,38,0,8,4,105,13
"25210",3,0,5,6,18,30,2,16
"25211",9,0,4,2,7,17,2,16
"25212",1,0,33,4,14,6,45,19
"25213",5,1,80,0,12,2,66,6
"25214",10,0,4,4,11,30,66,6
"25215",9,0,5,1,7,6,66,6
